,0,1,2,3
4437,Temp,28.90,,
4443,Temp,28.90,,
4449,Temp,28.90,,
4455,Temp,28.90,,
4461,Temp,28.90,,
4467,Temp,28.90,,
4473,Temp,28.90,,
4479,Temp,28.90,,
4485,Temp,28.90,,
4491,Temp,28.90,,
4497,Temp,28.90,,
4503,Temp,28.90,,
4509,Temp,28.90,,
4515,Temp,28.90,,
4521,Temp,28.90,,
4527,Temp,28.90,,
4533,Temp,28.90,,
4539,Temp,28.90,,
4545,Temp,28.90,,
4551,Temp,28.90,,
4557,Temp,28.90,,
4563,Temp,28.90,,
4569,Temp,28.90,,
4575,Temp,28.90,,
4581,Temp,28.90,,
4587,Temp,28.90,,
4593,Temp,28.90,,
4599,Temp,28.90,,
4605,Temp,28.90,,
4611,Temp,28.90,,
4617,Temp,28.90,,
4623,Temp,28.90,,
4629,Temp,28.90,,
4635,Temp,28.90,,
4641,Temp,28.90,,
4647,Temp,28.90,,
4653,Temp,28.90,,
4659,Temp,28.90,,
4665,Temp,28.90,,
4671,Temp,28.90,,
4677,Temp,28.90,,
4683,Temp,28.90,,
4689,Temp,28.90,,
4695,Temp,28.90,,
4701,Temp,28.90,,
4707,Temp,28.90,,
4713,Temp,28.90,,
4719,Temp,29.00,,
4725,Temp,29.00,,
4731,Temp,29.00,,
4737,Temp,29.00,,
4743,Temp,28.90,,
4749,Temp,29.00,,
4755,Temp,29.00,,
4761,Temp,29.00,,
4767,Temp,29.00,,
4773,Temp,29.00,,
4779,Temp,29.00,,
4785,Temp,29.00,,
4791,Temp,29.00,,
4797,Temp,29.00,,
4803,Temp,29.00,,
4809,Temp,29.00,,
4815,Temp,29.00,,
4821,Temp,29.00,,
4827,Temp,29.00,,
4833,Temp,29.00,,
4839,Temp,29.00,,
4845,Temp,29.00,,
4851,Temp,29.00,,
4857,Temp,29.00,,
4863,Temp,29.00,,
4869,Temp,29.00,,
4875,Temp,29.00,,
4881,Temp,29.00,,
4887,Temp,29.00,,
4893,Temp,29.00,,
4899,Temp,29.00,,
4905,Temp,29.00,,
4911,Temp,29.00,,
4917,Temp,29.00,,
4923,Temp,29.00,,
4929,Temp,29.00,,
4935,Temp,29.00,,
4941,Temp,29.00,,
4947,Temp,29.00,,
4953,Temp,29.00,,
4959,Temp,29.00,,
4965,Temp,29.00,,
4971,Temp,29.00,,
4977,Temp,29.00,,
4983,Temp,29.00,,
4989,Temp,29.00,,
4995,Temp,29.00,,
5001,Temp,29.00,,
5007,Temp,29.00,,
5013,Temp,29.00,,
5019,Temp,29.00,,
5025,Temp,29.00,,
5031,Temp,29.00,,
5037,Temp,29.00,,
5043,Temp,29.00,,
5049,Temp,29.00,,
5055,Temp,29.00,,
5061,Temp,29.00,,
5067,Temp,29.00,,
5073,Temp,29.00,,
5079,Temp,29.00,,
5085,Temp,29.10,,
5091,Temp,29.00,,
5097,Temp,29.00,,
5103,Temp,29.10,,
5109,Temp,29.10,,
5115,Temp,29.10,,
5121,Temp,29.00,,
5127,Temp,29.10,,
5133,Temp,29.10,,
5139,Temp,29.10,,
5145,Temp,29.10,,
5151,Temp,29.10,,
5157,Temp,29.10,,
5163,Temp,29.10,,
5169,Temp,29.10,,
5175,Temp,29.10,,
5181,Temp,29.10,,
5187,Temp,29.10,,
5193,Temp,29.10,,
5199,Temp,29.10,,
5205,Temp,29.10,,
5211,Temp,29.10,,
5217,Temp,29.10,,
5223,Temp,29.10,,
5229,Temp,29.10,,
5235,Temp,29.10,,
5241,Temp,29.10,,
5247,Temp,29.10,,
5253,Temp,29.10,,
5259,Temp,29.10,,
5265,Temp,29.10,,
5271,Temp,29.10,,
5277,Temp,29.10,,
5283,Temp,29.10,,
5289,Temp,29.10,,
5295,Temp,29.10,,
5301,Temp,29.10,,
5307,Temp,29.10,,
5313,Temp,29.10,,
5319,Temp,29.10,,
5325,Temp,29.10,,
5331,Temp,29.10,,
5337,Temp,29.10,,
5343,Temp,29.10,,
5349,Temp,29.10,,
5355,Temp,29.10,,
5361,Temp,29.10,,
5367,Temp,29.10,,
5373,Temp,29.10,,
5379,Temp,29.10,,
5385,Temp,29.10,,
5391,Temp,29.10,,
5397,Temp,29.10,,
5403,Temp,29.10,,
5409,Temp,29.10,,
5415,Temp,29.10,,
5421,Temp,29.10,,
5427,Temp,29.10,,
5433,Temp,29.10,,
5439,Temp,29.10,,
5445,Temp,29.10,,
5451,Temp,29.10,,
5457,Temp,29.10,,
5463,Temp,29.10,,
5469,Temp,29.10,,
5475,Temp,29.10,,
5481,Temp,29.20,,
5487,Temp,29.10,,
5493,Temp,29.10,,
5499,Temp,29.20,,
5505,Temp,29.10,,
5511,Temp,29.20,,
5517,Temp,29.20,,
5523,Temp,29.20,,
5529,Temp,29.20,,
5535,Temp,29.10,,
5541,Temp,29.10,,
5547,Temp,29.10,,
5553,Temp,29.20,,
5559,Temp,29.20,,
5565,Temp,29.20,,
5571,Temp,29.20,,
5577,Temp,29.20,,
5583,Temp,29.20,,
5589,Temp,29.20,,
5595,Temp,29.20,,
5601,Temp,29.20,,
5607,Temp,29.20,,
5613,Temp,29.20,,
5619,Temp,29.20,,
5625,Temp,29.20,,
5631,Temp,29.20,,
5637,Temp,29.20,,
5643,Temp,29.20,,
5649,Temp,29.20,,
5655,Temp,29.20,,
5661,Temp,29.20,,
5667,Temp,29.20,,
5673,Temp,29.20,,
5679,Temp,29.20,,
5685,Temp,29.20,,
5691,Temp,29.20,,
5697,Temp,29.20,,
5703,Temp,29.20,,
5709,Temp,29.20,,
5715,Temp,29.20,,
5721,Temp,29.20,,
5727,Temp,29.20,,
5733,Temp,29.20,,
5739,Temp,29.20,,
5745,Temp,29.20,,
5751,Temp,29.20,,
5757,Temp,29.20,,
5763,Temp,29.20,,
5769,Temp,29.20,,
5775,Temp,29.20,,
5781,Temp,29.20,,
5787,Temp,29.20,,
5793,Temp,29.20,,
5799,Temp,29.20,,
5805,Temp,29.20,,
5811,Temp,29.20,,
5817,Temp,29.20,,
5823,Temp,29.20,,
5829,Temp,29.20,,
5835,Temp,29.20,,
5841,Temp,29.20,,
