,0,1,2,3
2489,Mag,-150,235,-619
2495,Mag,-151,241,-617
2501,Mag,-144,250,-618
2507,Mag,-149,244,-615
2513,Mag,-145,247,-618
2519,Mag,-146,252,-614
2525,Mag,-146,248,-615
2531,Mag,-146,246,-615
2537,Mag,-160,256,-608
2543,Mag,-156,249,-611
2549,Mag,-156,252,-611
2555,Mag,-156,247,-608
2561,Mag,-159,249,-609
2567,Mag,-159,249,-608
2573,Mag,-162,252,-608
2579,Mag,-152,245,-615
2585,Mag,-159,251,-609
2591,Mag,-159,255,-608
2597,Mag,-161,259,-607
2603,Mag,-153,258,-607
2609,Mag,-157,258,-610
2615,Mag,-156,256,-609
2621,Mag,-160,259,-609
2627,Mag,-157,258,-609
2633,Mag,-156,257,-607
2639,Mag,-161,256,-607
2645,Mag,-158,254,-608
2651,Mag,-157,255,-608
2657,Mag,-158,254,-606
2663,Mag,-157,256,-608
2669,Mag,-154,258,-611
2675,Mag,-152,261,-609
2681,Mag,-150,258,-611
2687,Mag,-147,257,-609
2693,Mag,-152,260,-611
2699,Mag,-151,261,-609
2705,Mag,-152,258,-609
2711,Mag,-151,255,-609
2717,Mag,-156,261,-607
2723,Mag,-149,256,-613
2729,Mag,-152,257,-611
2735,Mag,-155,257,-609
2741,Mag,-149,260,-609
2747,Mag,-154,261,-610
2753,Mag,-149,264,-610
2759,Mag,-148,262,-609
2765,Mag,-146,261,-609
2771,Mag,-151,259,-608
2777,Mag,-151,259,-608
2783,Mag,-158,257,-609
2789,Mag,-148,257,-609
2795,Mag,-152,261,-607
2801,Mag,-153,262,-610
2807,Mag,-148,260,-608
2813,Mag,-149,263,-609
2819,Mag,-150,256,-608
2825,Mag,-152,260,-609
2831,Mag,-150,262,-610
2837,Mag,-152,259,-609
2843,Mag,-150,264,-610
2849,Mag,-152,258,-611
2855,Mag,-152,261,-610
2861,Mag,-150,265,-609
2867,Mag,-147,269,-610
2873,Mag,-143,269,-609
2879,Mag,-141,272,-607
2885,Mag,-136,270,-607
2891,Mag,-138,275,-608
2897,Mag,-142,273,-607
2903,Mag,-138,271,-612
2909,Mag,-142,265,-610
2915,Mag,-143,265,-612
2921,Mag,-141,267,-609
2927,Mag,-145,268,-608
2933,Mag,-148,264,-609
2939,Mag,-142,269,-608
2945,Mag,-147,267,-610
2951,Mag,-141,268,-608
2957,Mag,-143,270,-611
2963,Mag,-143,273,-607
2969,Mag,-143,269,-610
2975,Mag,-143,272,-610
